time,IL6combo,Btumor,regimen,patient_id
23.2,7.41291590087893,86038357694.3509,step_0.4_1_2.8mg,1
23.3,7.16996746768404,85562244464.1615,step_0.4_1_2.8mg,1
23.4,6.93579238091547,85085919518.4493,step_0.4_1_2.8mg,1
23.5,6.74065899384377,84608652431.2257,step_0.4_1_2.8mg,1
23.6,6.54552560677206,84131385344.0021,step_0.4_1_2.8mg,1
23.7,6.37725931595972,83652968041.7565,step_0.4_1_2.8mg,1
23.8,6.22037903065811,83174063289.9386,step_0.4_1_2.8mg,1
23.9,6.0705797504616,82694596794.4814,step_0.4_1_2.8mg,1
24,5.94570885110248,82213152704.1536,step_0.4_1_2.8mg,1
24.1,5.82083795174336,81731708613.8259,step_0.4_1_2.8mg,1
24.2,5.70547909152583,81248903046.6709,step_0.4_1_2.8mg,1
24.3,5.60605737840691,80763816364.3794,step_0.4_1_2.8mg,1
24.4,5.50663566528799,80278729682.0879,step_0.4_1_2.8mg,1
24.5,5.4168908604933,79791232755.5248,step_0.4_1_2.8mg,1
24.6,5.33585528800461,79301566605.4276,step_0.4_1_2.8mg,1
24.7,5.25481971551593,78811900455.3302,step_0.4_1_2.8mg,1
24.8,5.18275539426286,78318569963.53,step_0.4_1_2.8mg,1
24.9,5.11493489997759,77823506064.4569,step_0.4_1_2.8mg,1
25,5.04711440569233,77328442165.3838,step_0.4_1_2.8mg,1
25.1,4.98712096813092,76828332428.9115,step_0.4_1_2.8mg,1
25.2,4.92871462224858,76327199548.3847,step_0.4_1_2.8mg,1
25.3,4.87030827636624,75826066667.8579,step_0.4_1_2.8mg,1
25.4,4.81951945146615,75317119934.2006,step_0.4_1_2.8mg,1
25.5,4.76885477486244,74808045852.4787,step_0.4_1_2.8mg,1
25.6,4.71819009825873,74298971770.7568,step_0.4_1_2.8mg,1
25.7,4.66762016580798,73789723485.01,step_0.4_1_2.8mg,1
25.8,4.62234492743599,73270739959.7747,step_0.4_1_2.8mg,1
25.9,4.577069689064,72751756434.5394,step_0.4_1_2.8mg,1
26,4.53179445069201,72232772909.3042,step_0.4_1_2.8mg,1
26.1,4.48666947933425,71713260311.2703,step_0.4_1_2.8mg,1
26.2,4.44432939769754,71183942438.234,step_0.4_1_2.8mg,1
26.3,4.40198931606084,70654624565.1977,step_0.4_1_2.8mg,1
26.4,4.35964923442413,70125306692.1613,step_0.4_1_2.8mg,1
26.5,4.31743929084998,69595097593.0334,step_0.4_1_2.8mg,1
26.6,4.27663364740886,69055271408.0629,step_0.4_1_2.8mg,1
26.7,4.23582800396774,68515445223.0924,step_0.4_1_2.8mg,1
26.8,4.19502236052662,67975619038.1219,step_0.4_1_2.8mg,1
26.9,4.15429626323999,67434548584.7514,step_0.4_1_2.8mg,1
27,4.1141623062682,66884215817.1089,step_0.4_1_2.8mg,1
27.1,4.07402834929641,66333883049.4663,step_0.4_1_2.8mg,1
27.2,4.03389439232461,65783550281.8237,step_0.4_1_2.8mg,1
27.3,3.99379581175453,65231141297.3361,step_0.4_1_2.8mg,1
27.4,3.95389452771426,64667153114.3169,step_0.4_1_2.8mg,1
27.5,3.913993243674,64103164931.2978,step_0.4_1_2.8mg,1
27.6,3.87409195963373,63539176748.2787,step_0.4_1_2.8mg,1
27.7,3.83419067559347,62975188565.2595,step_0.4_1_2.8mg,1
27.8,3.7942893915532,62411200382.2404,step_0.4_1_2.8mg,1
27.9,3.75438810751293,61847212199.2213,step_0.4_1_2.8mg,1
28,3.71412744455535,61273325628.8506,step_0.4_1_2.8mg,1
28.1,3.67363176899998,60692966097.4542,step_0.4_1_2.8mg,1
28.2,3.63313609344462,60112606566.0578,step_0.4_1_2.8mg,1
28.3,3.59264041788925,59532247034.6614,step_0.4_1_2.8mg,1
28.4,3.55214474233389,58951887503.265,step_0.4_1_2.8mg,1
28.5,3.51164906677852,58371527971.8686,step_0.4_1_2.8mg,1
28.6,3.4711118687124,57790297756.4836,step_0.4_1_2.8mg,1
28.7,3.42989014213248,57194713688.0707,step_0.4_1_2.8mg,1
28.8,3.38866841555255,56599129619.6579,step_0.4_1_2.8mg,1
28.9,3.34744668897263,56003545551.245,step_0.4_1_2.8mg,1
29,3.30622496239271,55407961482.8322,step_0.4_1_2.8mg,1
29.1,3.26500323581278,54812377414.4194,step_0.4_1_2.8mg,1
29.2,3.22378150923286,54216793346.0065,step_0.4_1_2.8mg,1
29.3,3.1822339454558,53614225633.7676,step_0.4_1_2.8mg,1
29.4,3.14037302480151,53004941767.4483,step_0.4_1_2.8mg,1
29.5,3.09851210414723,52395657901.1291,step_0.4_1_2.8mg,1
29.6,3.05665118349294,51786374034.8098,step_0.4_1_2.8mg,1
29.7,3.01479026283865,51177090168.4906,step_0.4_1_2.8mg,1
29.8,2.97292934218437,50567806302.1713,step_0.4_1_2.8mg,1
29.9,2.93106842153008,49958522435.8521,step_0.4_1_2.8mg,1
30,2.88879487400292,49337838116.8565,step_0.4_1_2.8mg,1
30.1,2.8465051768514,48716707600.4845,step_0.4_1_2.8mg,1
30.2,2.80421547969989,48095577084.1125,step_0.4_1_2.8mg,1
30.3,2.76192578254838,47474446567.7405,step_0.4_1_2.8mg,1
30.4,2.71963608539686,46853316051.3685,step_0.4_1_2.8mg,1
30.5,2.67734638824535,46232185534.9965,step_0.4_1_2.8mg,1
30.6,2.6350185694382,45606117376.5241,step_0.4_1_2.8mg,1
30.7,2.59263699263702,44973086306.0255,step_0.4_1_2.8mg,1
30.8,2.55025541583584,44340055235.5269,step_0.4_1_2.8mg,1
30.9,2.50787383903467,43707024165.0283,step_0.4_1_2.8mg,1
31,2.46549226223349,43073993094.5297,step_0.4_1_2.8mg,1
31.1,2.42311068543232,42440962024.0311,step_0.4_1_2.8mg,1
31.2,2.38072910863114,41807930953.5325,step_0.4_1_2.8mg,1
31.3,2.33834753182997,41174899883.034,step_0.4_1_2.8mg,1
31.4,2.29596595502879,40541868812.5354,step_0.4_1_2.8mg,1
31.5,2.25358437822762,39908837742.0368,step_0.4_1_2.8mg,1
31.6,2.21120280142644,39275806671.5382,step_0.4_1_2.8mg,1
31.7,2.16933883759991,38636797063.9594,step_0.4_1_2.8mg,1
31.8,2.12769153661732,37995284955.6518,step_0.4_1_2.8mg,1
31.9,2.08604423563472,37353772847.3441,step_0.4_1_2.8mg,1
32,2.04439693465213,36712260739.0364,step_0.4_1_2.8mg,1
32.1,2.00274963366954,36070748630.7288,step_0.4_1_2.8mg,1
32.2,1.96110233268695,35429236522.4211,step_0.4_1_2.8mg,1
32.3,1.91945503170435,34787724414.1135,step_0.4_1_2.8mg,1
32.4,1.87780773072176,34146212305.8057,step_0.4_1_2.8mg,1
32.5,1.83616042973917,33504700197.4981,step_0.4_1_2.8mg,1
32.6,1.79451312875657,32863188089.1904,step_0.4_1_2.8mg,1
32.7,1.75286582777398,32221675980.8828,step_0.4_1_2.8mg,1
32.8,1.71313418420559,31580681465.9819,step_0.4_1_2.8mg,1
32.9,1.67341226148721,30939689577.5672,step_0.4_1_2.8mg,1
33,1.63369033876883,30298697689.1525,step_0.4_1_2.8mg,1
33.1,1.59396841605045,29657705800.7378,step_0.4_1_2.8mg,1
33.2,1.55424649333207,29016713912.3232,step_0.4_1_2.8mg,1
33.3,1.51452457061369,28375722023.9085,step_0.4_1_2.8mg,1
33.4,1.47480264789531,27734730135.4938,step_0.4_1_2.8mg,1
